Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
97008;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;11400;147,2;1678080;3/7/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;35;PONTA LESTE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;3/6/2024;07:00:00;3/7/2024;1;13:07:00;30;2200;SAO NICOLAU                         ;0
97006;2024;3;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;13;REDE DE CERCO                       ;560;263,22;147403,2;3/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/4/2024;07:00:00;3/5/2024;1;13:54:00;30;1689;TXADONA                             ;0
97006;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;2800;160,22;448616;3/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/4/2024;07:00:00;3/5/2024;1;13:54:00;30;1689;TXADONA                             ;0
97006;2024;3;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;420;138;57960;3/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;3/4/2024;07:00:00;3/5/2024;1;13:54:00;30;1689;TXADONA                             ;0
96990;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;600;306,6;183960;2/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;34;FLAVIO                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;2/4/2024;07:00:00;2/5/2024;1;14:35:00;31;1740;BOA VISTA                           ;0
97005;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;5000;93,09;465450;2/21/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;2/20/2024;07:00:00;2/21/2024;1;14:12:00;31;1708;SUL DE MAIO                         ;0
97004;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;1500;93,09;139635;2/20/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/19/2024;07:00:00;2/20/2024;1;14:21:00;31;1708;SUL DE MAIO                         ;0
97004;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;13;REDE DE CERCO                       ;1500;306,6;459900;2/20/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/19/2024;07:00:00;2/20/2024;1;14:21:00;31;1708;SUL DE MAIO                         ;0
97002;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1500;76,71;115065;2/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;2/16/2024;07:00:00;2/17/2024;1;14:10:00;31;1718;MAIO                                ;0
97001;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;600;306,6;183960;2/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;75;DEUS ME DEU                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;2/16/2024;07:00:00;2/17/2024;1;13:51:00;30;1740;BOA VISTA                           ;0
97000;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;1000;137,93;137930;2/9/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;46;MAR LINDA                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;2/8/2024;07:00:00;2/9/2024;1;15:00:00;32;1689;TXADONA                             ;0
97000;2024;2;PEQUENOS PELAGICOS                  ;SPHYRAENIDAE                        ;SPHYRAENA                           ;SPHYRAENA GUACHANCHO                ;BICUDA                              ;13;REDE DE CERCO                       ;500;400,4;200200;2/9/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;46;MAR LINDA                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;2/8/2024;07:00:00;2/9/2024;1;15:00:00;32;1689;TXADONA                             ;0
96998;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;3;LINHA A MAO                         ;100;263,22;26322;2/8/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;40;ISRAEL                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;2/7/2024;07:00:00;2/8/2024;1;13:45:00;30;1740;BOA VISTA                           ;0
96998;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;100;306,6;30660;2/8/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;40;ISRAEL                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;7;2/7/2024;07:00:00;2/8/2024;1;13:45:00;30;1740;BOA VISTA                           ;0
96997;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;500;140,9;70450;2/7/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/5/2024;09:00:00;2/7/2024;2;14:23:00;53;1718;MAIO                                ;0
96997;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;500;147,2;73600;2/7/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/5/2024;09:00:00;2/7/2024;2;14:23:00;53;1718;MAIO                                ;0
96997;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;1000;137,93;137930;2/7/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/5/2024;09:00:00;2/7/2024;2;14:23:00;53;1718;MAIO                                ;0
96996;2024;2;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;2000;249,64;499280;2/6/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;2/5/2024;07:00:00;2/6/2024;1;14:48:00;31;1740;BOA VISTA                           ;0
96996;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;3000;160,22;480660;2/6/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;2/5/2024;07:00:00;2/6/2024;1;14:48:00;31;1740;BOA VISTA                           ;0
96996;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1000;76,71;76710;2/6/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;2/5/2024;07:00:00;2/6/2024;1;14:48:00;31;1740;BOA VISTA                           ;0
96995;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1500;76,71;115065;2/6/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3291;MARLINDA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;2/5/2024;07:00:00;2/6/2024;1;14:56:00;31;1740;BOA VISTA                           ;0
96994;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;3;LINHA A MAO                         ;100;263,22;26322;2/6/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2875;VERA                                ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;2/5/2024;07:00:00;2/6/2024;1;15:02:00;32;1740;BOA VISTA                           ;0
96994;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;300;306,6;91980;2/6/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2875;VERA                                ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;2/5/2024;07:00:00;2/6/2024;1;15:02:00;32;1740;BOA VISTA                           ;0
96993;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;500;127,47;63735;2/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/4/2024;07:00:00;2/5/2024;1;14:44:00;31;1740;BOA VISTA                           ;0
96993;2024;2;DEMERSAIS                           ;PRIACANTHIDAE                       ;HETEROPRIACHANTHUS                  ;HETEROPRIACHANTHUS CRUENTATUS       ;FACOLA                              ;13;REDE DE CERCO                       ;500;183,75;91875;2/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;2/4/2024;07:00:00;2/5/2024;1;14:44:00;31;1740;BOA VISTA                           ;0
96991;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;3000;137,93;413790;2/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;36;LU DI BALANTA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;20;2/4/2024;07:00:00;2/5/2024;1;14:30:00;31;1740;BOA VISTA                           ;0
96989;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;1000;160,22;160220;2/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;2/4/2024;07:00:00;2/5/2024;1;14:39:00;31;1740;BOA VISTA                           ;0
96989;2024;2;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1000;76,71;76710;2/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;2/4/2024;07:00:00;2/5/2024;1;14:39:00;31;1740;BOA VISTA                           ;0
96988;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;500;127,47;63735;2/3/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;1/31/2024;07:00:00;2/3/2024;3;14:05:00;79;1718;MAIO                                ;0
96988;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;500;160,22;80110;2/3/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;1/31/2024;07:00:00;2/3/2024;3;14:05:00;79;1718;MAIO                                ;0
96988;2024;2;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;500;137,93;68965;2/3/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;1/31/2024;07:00:00;2/3/2024;3;14:05:00;79;1718;MAIO                                ;0
94967;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;2000;147,2;294400;1/15/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;1/12/2024;13:00:00;1/15/2024;3;14:31:00;73;1718;MAIO                                ;0
94966;2024;1;PEQUENOS PELAGICOS                  ;SPARIDAE                            ;SPICARA                             ;SPICARA MELANURUS                   ;DOBRADA                             ;13;REDE DE CERCO                       ;4000;86,14;344560;1/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3490;GAIADO II                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/23/2024;10:00:00;1/24/2024;1;15:31:00;29;1847;SAL                                 ;0
94966;2024;1;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;1000;24,22;24220;1/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3490;GAIADO II                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/23/2024;10:00:00;1/24/2024;1;15:31:00;29;1847;SAL                                 ;0
94965;2024;1;DEMERSAIS                           ;SPARIDAE                            ;LITHOGNATHUS MORMYRUS               ;LITHOGNATHUS MORMYRUS               ;SARGO DE AREIA                      ;13;REDE DE CERCO                       ;1500;149,53;224295;1/24/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/22/2024;17:20:00;1/24/2024;2;13:42:00;44;1740;BOA VISTA                           ;0
94964;2024;1;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1000;76,71;76710;1/22/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;1/19/2024;09:00:00;1/22/2024;3;15:03:00;78;1740;BOA VISTA                           ;0
94963;2024;1;DEMERSAIS                           ;MULLIDAE                            ;PSEUDUPENEUS                        ;PSEUDUPENEUS PRAYENSIS              ;SALMONETE                           ;3;LINHA A MAO                         ;250;245,05;61262,5;1/19/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/17/2024;10:00:00;1/19/2024;2;10:46:00;48;1740;BOA VISTA                           ;0
94963;2024;1;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;3;LINHA A MAO                         ;250;336,83;84207,5;1/19/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/17/2024;10:00:00;1/19/2024;2;10:46:00;48;1740;BOA VISTA                           ;0
94963;2024;1;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA RIVOLIANA                   ;ESMOREGAL PRETO                     ;3;LINHA A MAO                         ;500;388,27;194135;1/19/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/17/2024;10:00:00;1/19/2024;2;10:46:00;48;1740;BOA VISTA                           ;0
94962;2024;1;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;600;306,6;183960;1/19/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2875;VERA                                ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;1/17/2024;17:00:00;1/19/2024;2;13:56:00;44;1740;BOA VISTA                           ;0
94961;2024;1;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;1000;93,09;93090;1/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;1/16/2024;18:00:00;1/17/2024;1;14:42:00;20;1708;SUL DE MAIO                         ;0
94961;2024;1;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;13;REDE DE CERCO                       ;3000;306,6;919800;1/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3035;PONTA CACIMBA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;1/16/2024;18:00:00;1/17/2024;1;14:42:00;20;1708;SUL DE MAIO                         ;0
94960;2024;1;DEMERSAIS                           ;SCORPAENIDAE                        ;PONTINUS                            ;PONTINUS KUHLII                     ;FANHAMA                             ;13;REDE DE CERCO                       ;1000;298,61;298610;1/16/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/15/2024;17:00:00;1/16/2024;1;14:20:00;21;1718;MAIO                                ;0
94960;2024;1;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA RIVOLIANA                   ;ESMOREGAL PRETO                     ;13;REDE DE CERCO                       ;1000;388,27;388270;1/16/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/15/2024;17:00:00;1/16/2024;1;14:20:00;21;1718;MAIO                                ;0
94959;2024;1;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;500;249,64;124820;1/16/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;1/15/2024;13:00:00;1/16/2024;1;14:49:00;25;1740;BOA VISTA                           ;0
94959;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;2000;138;276000;1/16/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;18;1/15/2024;13:00:00;1/16/2024;1;14:49:00;25;1740;BOA VISTA                           ;0
91797;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;2000;100;200000;1/15/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/14/2024;12:00:00;1/15/2024;1;05:00:00;17;1718;MAIO                                ;60
91797;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;2000;200;400000;1/15/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/14/2024;12:00:00;1/15/2024;1;05:00:00;17;1718;MAIO                                ;60
94958;2024;1;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;13;REDE DE CERCO                       ;1000;280,42;280420;1/9/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/6/2024;09:00:00;1/9/2024;3;14:47:00;77;1740;BOA VISTA                           ;0
94958;2024;1;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA SP                          ;ESMOREGAL OU SERZE                  ;13;REDE DE CERCO                       ;1000;316,2;316200;1/9/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/6/2024;09:00:00;1/9/2024;3;14:47:00;77;1740;BOA VISTA                           ;0
94958;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;1000;138;138000;1/9/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/6/2024;09:00:00;1/9/2024;3;14:47:00;77;1740;BOA VISTA                           ;0
